# d'Arr√™t,Emplacement/Visibilit√©,Type de support,Statut,Visuel affich√©,Photo du visuel r√©el,Date Created,Date Modified,Record ID#,Record Owner,Last Modified By
76235,Beauvais / Boisbriand,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5245,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76238,Berger / Bellerive,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5246,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76239,Bellerive / Saint-Pierre,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5247,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76241,Beauvais / Baron,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5248,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76242,Beauvais / Bisson,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5249,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76243,Breton / B√©lair,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5250,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76245,du Ma√ßon / M√©tras,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5251,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76246,Principale Sud / 1√®re Avenue,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5252,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76247,Principale Sud / Mont√©e des Bouleaux,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5253,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76248,du Ma√ßon / Meunier,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5254,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76249,du Ma√ßon / Monette,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5255,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76250,H√©bert / 1√®re Avenue,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5256,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76251,du Ma√ßon / Magdeleine,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5257,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76252,Saint-Laurent / face au civique 5900,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5258,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76253,Principale Nord / Saint-Laurent,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5259,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76257,Principale Nord / Marie-Victorin,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5260,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76261,Principale Nord / Marie-Victorin,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5261,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76262,Principale Nord / Saint-Laurent,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5262,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76269,Place du Grand-Duc / devant le civique 4480,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5263,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76270,des √âperviers / des Alouettes,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5264,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76271,des √âperviers / des Harfangs,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5265,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76272,des Sarcelles / des Cormorans,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5266,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76273,des Outardes / des Carouges,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5267,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76274,des Orioles / des H√©rons,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5268,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76275,des Orioles / des Harfangs,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5269,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76276,des Alouettes / des Faucons,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5270,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76277,Principale Sud / Monette,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5271,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76278,Principale Sud / Delvista,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5272,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76279,Newman / face au Carrefour Angrignon,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5273,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76292,Sainte-Catherine / Longtin,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5274,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76294,Sainte-Catherine / Berri,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5275,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76295,Sainte-Catherine / Cartier,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5276,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76296,Sainte-Catherine / Saint-Charles,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5277,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76297,Sainte-Catherine / du Petit-Saint-R√©gis Nord,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5278,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76298,Sainte-Catherine / Laplante,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5279,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76299,Sainte-Catherine / Proulx,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5280,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76300,SmartCentres Saint-Constant,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5281,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76304,Centrale / face au CPE Soleil Souriant,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5282,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76307,des Merisiers / Croissant des C√®dres,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5283,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76308,des Merisiers / des Ormes,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5284,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76309,des Ormes / des Marronniers,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5285,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76310,des Ormes / des Saules,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5286,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76311,des Ormes / Br√©beuf,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5287,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76313,Saint-Laurent / Promenade du Coll√®ge,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5288,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76316,Industrielle / Fleming,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5289,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76317,Industrielle / Th√©berge,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5290,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76318,Industrielle / Libert√©,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5291,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76319,Libert√© / Paul-Gauguin,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5292,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76320,Paul-Gauguin / face au civique 20,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5293,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76321,Libert√© / Saint-Fran√ßois-Xavier,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5294,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76323,Paul-Gauguin / devant le civique 20,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5295,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76324,Paul-Gauguin / Libert√©,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5296,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76325,Industrielle / Libert√©,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5297,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76326,Industrielle / Beauvais,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5298,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76327,Industrielle / Fleming,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5299,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76344,Principale Nord / Bellefleur,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5300,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76345,Principale Nord / Corriveau,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5301,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76346,Principale Nord / Soucy,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5302,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76364,Marie-Victorin / Jogues,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5303,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76367,Marie-Victorin / des √âcluses,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5304,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76368,Marie-Victorin / Br√©beuf,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5305,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76374,Saint-Laurent / de l'Union,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5306,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76395,Mont√©e Saint-R√©gis / de la Gaillarde,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5307,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76399,Saint-Pierre / Gare Saint-Constant,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5308,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76400,Saint-Laurent / B√©dard,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5309,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76401,Gare Saint-Constant,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5310,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76402,Saint-Laurent / du Chalutier,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5311,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76403,Saint-Laurent / Boulet,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5312,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76405,Monchamp / Vincent,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5313,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76406,Principale Sud / devant la gare Delson,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5314,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76407,Marie-Victorin / Place Charles-Lemoyne,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5315,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76408,Saint-Laurent / B√©dard,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5316,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76409,Saint-Laurent / Place Leblanc,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5317,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76410,Principale Nord / Soucy,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5318,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76411,Principale Nord / Corriveau,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5319,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76412,Principale Nord / Bellefleur,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5320,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76413,Br√©beuf / Saint-Laurent,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5321,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76414,du Ma√ßon / Monchamp,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5322,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76416,Monchamp / de la Mairie,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5323,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76417,des Cascades / des Bateliers,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5324,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76423,Georges-Gagn√© Sud / Maisonneuve,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5325,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76426,Riopelle / Rembrandt,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5326,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76427,Mont√©e Saint-R√©gis / du Gen√©vrier,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5327,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76428,Monchamp / de l'Alisier,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5328,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76430,Mont√©e Saint-R√©gis / du Grenadier,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5329,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76431,Sainte-Catherine / Wilfrid-Lamarche,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5330,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76433,Mont√©e Saint-R√©gis / du Grenadier,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5331,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76434,Mont√©e Saint-R√©gis / du Gen√©vrier,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5332,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76437,Monchamp / de la Mairie,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5333,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76438,Riopelle / Sainte-Catherine,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5334,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76439,Sainte-Catherine / Riopelle,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5335,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76440,De Ronsard / Rabelais,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5336,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76441,de Ronsard / Renoir,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5337,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76442,Renoir / Riopelle,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5338,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76444,Renoir / De Ronsard,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5339,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76445,De Ronsard / Rabelais,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5340,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76557,Newman / Labatt,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5341,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76558,Terminus Georges-Gagn√© - Quai 2,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5342,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76559,Terminus Georges-Gagn√© - Quai 3,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5343,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76560,Terminus Georges-Gagn√© - Quai 4,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5344,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76561,Terminus Georges-Gagn√© - Quai taxi,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5345,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76601,de Salaberry / de P√©rigny,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5346,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76602,de Marieville / Michel-Viger,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5347,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76603,Lebel / Brassard,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5348,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76604,Anne-Le Seigneur / Jean-Casgrain,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5349,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76605,de Salaberry / de Br√©boeuf,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5350,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76606,de Salaberry / de Br√©boeuf,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5351,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76607,des Patriotes / devant le civique 2283,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5352,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76608,des Patriotes / face au civique 2224,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5353,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76609,de Marieville / Loiselle,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5354,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76610,des Patriotes / Alexandre,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5355,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76611,des Patriotes / face au civique 2283,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5356,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76612,des Patriotes / devant le civique 2224,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5357,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76613,des Patriotes / Alexandre,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5358,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76614,Mercier / Frontenac,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5359,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76616,de Marieville / devant la traverse vers Rapha√´l-Barr√©,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5360,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76617,Ivanier / des Roseaux,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5361,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76618,Industriel / Simard,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5362,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76619,Anne-Le-Seigneur / du Charretier,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5363,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76620,Anne-Le-Seigneur / du Tisserand,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5364,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76621,Anne-Le-Seigneur / Josephte-Chatelain,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5365,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76622,de Marieville / face √† la traverse vers Rapha√´l-Barr√©,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5366,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76623,Michel-Lagu√´ / Labont√©,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5367,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76624,Michel-Lagu√´ / Anne-Le-Seigneur,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5368,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76625,de Salaberry / Anne-le-Seigneur,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5369,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76626,de Salaberry / Anne-le-Seigneur,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5370,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
76627,de Salaberry / Dubuisson,H-C,Actif,Aucun visuel affich√©,,12-07-2025 01:34 PM,12-07-2025 01:34 PM,5371,Simon BÈgin <67952005.bxtw>,Simon BÈgin <67952005.bxtw>
